"type","date","metrics","value"
"CO","20181107","11",0.41
"NO2","20181107","11",57.0869565217391
"O3","20181107","11",9.8695652173913
"SO2","20181107","11",5.04545454545455
"CO","20181107","12",0.745454545454545
"NO2","20181107","12",60.4583333333333
"O3","20181107","12",9
"SO2","20181107","12",6.08695652173913
"CO","20181107","13",0.763636363636364
"NO2","20181107","13",59.6666666666667
"O3","20181107","13",8
"SO2","20181107","13",5.125
"CO","20181107","14",0.836363636363636
"NO2","20181107","14",64.5
"O3","20181107","14",7.73913043478261
"SO2","20181107","14",5.69565217391304
"CO","20181107","15",0.681818181818182
"NO2","20181107","15",59.6666666666667
"O3","20181107","15",5
"SO2","20181107","15",4.18181818181818
"CO","20181107","16",0.790909090909091
"NO2","20181107","16",70.125
"O3","20181107","16",6.08333333333333
"SO2","20181107","16",5.33333333333333
"CO","20181107","17",0.536363636363636
"NO2","20181107","17",41.4166666666667
"O3","20181107","17",12.6666666666667
"SO2","20181107","17",6.95833333333333
"CO","20181107","18",0.672727272727273
"NO2","20181107","18",53.5
"O3","20181107","18",10.0416666666667
"SO2","20181107","18",6.83333333333333
"CO","20181107","19",0.48
"NO2","20181107","19",56.4347826086956
"O3","20181107","19",13.3478260869565
"SO2","20181107","19",6.14285714285714
"CO","20181107","20",0.545454545454545
"NO2","20181107","20",38.375
"O3","20181107","20",17.5833333333333
"SO2","20181107","20",5.58333333333333
"CO","20181107","21",0.445454545454545
"NO2","20181107","21",30.5909090909091
"O3","20181107","21",19.695652173913
"SO2","20181107","21",6.60869565217391
"CO","20181107","22",0.618181818181818
"NO2","20181107","22",42.6666666666667
"O3","20181107","22",15.875
"SO2","20181107","22",4.57142857142857
"CO","20181107","23",0.963636363636364
"NO2","20181107","23",52.3333333333333
"O3","20181107","23",10.1363636363636
"SO2","20181107","23",11.125
"CO","20181107","24",0.572727272727273
"NO2","20181107","24",33.75
"O3","20181107","24",19.9166666666667
"SO2","20181107","24",8.66666666666667
"CO","20181107","25",0.6
"NO2","20181107","25",50.5652173913044
"O3","20181107","25",12.1052631578947
"SO2","20181107","25",13.8695652173913
"CO","20181107","26",0.3
"NO2","20181107","26",24.1666666666667
"O3","20181107","26",34.6666666666667
"SO2","20181107","26",NA
"CO","20181107","27",0.3
"NO2","20181107","27",26.5416666666667
"O3","20181107","27",24.5
"SO2","20181107","27",5.13636363636364
"CO","20181107","28",0.827272727272727
"NO2","20181107","28",54.125
"O3","20181107","28",9.25
"SO2","20181107","28",6.54166666666667
"CO","20181107","29",0.872727272727273
"NO2","20181107","29",61.875
"O3","20181107","29",9.625
"SO2","20181107","29",5.375
"CO","20181107","30",0.64
"NO2","20181107","30",42.4347826086956
"O3","20181107","30",10.5909090909091
"SO2","20181107","30",4.33333333333333
"CO","20181107","31",0.763636363636364
"NO2","20181107","31",77.5
"O3","20181107","31",11.7272727272727
"SO2","20181107","31",7.25
"CO","20181107","32",0.609090909090909
"NO2","20181107","32",66.0952380952381
"O3","20181107","32",9.76923076923077
"SO2","20181107","32",7.8695652173913
"CO","20181107","33",0.881818181818182
"NO2","20181107","33",67.9166666666667
"O3","20181107","33",7.1304347826087
"SO2","20181107","33",6.5
"CO","20181107","34",0.927272727272727
"NO2","20181107","34",66.1304347826087
"O3","20181107","34",4.65
"SO2","20181107","34",11.9130434782609
"CO","20181107","35",0.463636363636364
"NO2","20181107","35",78.375
"O3","20181107","35",6.54545454545455
"SO2","20181107","35",12.9166666666667
"CO","20181106","1",0.4125
"NO2","20181106","1",43.8333333333333
"O3","20181106","1",18
"SO2","20181106","1",4.625
"CO","20181106","2",0.46875
"NO2","20181106","2",49.7916666666667
"O3","20181106","2",17.8695652173913
"SO2","20181106","2",6.04166666666667
"CO","20181106","3",0.366666666666667
"NO2","20181106","3",50.5909090909091
"O3","20181106","3",14.4347826086957
"SO2","20181106","3",4.60869565217391
"CO","20181106","4",0.38125
"NO2","20181106","4",44.3333333333333
"O3","20181106","4",14.8333333333333
"SO2","20181106","4",5.66666666666667
"CO","20181106","5",0.41875
"NO2","20181106","5",46.4166666666667
"O3","20181106","5",18.0869565217391
"SO2","20181106","5",4.875
"CO","20181106","6",0.45
"NO2","20181106","6",42.2916666666667
"O3","20181106","6",16.7083333333333
"SO2","20181106","6",3.09090909090909
"CO","20181106","7",0.51875
"NO2","20181106","7",49.2916666666667
"O3","20181106","7",14.8333333333333
"SO2","20181106","7",5.16666666666667
"CO","20181106","8",0.40625
"NO2","20181106","8",37.625
"O3","20181106","8",19.5416666666667
"SO2","20181106","8",4.91666666666667
"CO","20181106","10",0.41875
"NO2","20181106","10",48.875
"O3","20181106","10",17.0833333333333
"SO2","20181106","10",5.5
"CO","20181106","11",0.375
"NO2","20181106","11",40.375
"O3","20181106","11",19.375
"SO2","20181106","11",4.75
"CO","20181106","12",0.6375
"NO2","20181106","12",51.2916666666667
"O3","20181106","12",15.8333333333333
"SO2","20181106","12",4.375
"CO","20181106","13",0.4625
"NO2","20181106","13",51.9583333333333
"O3","20181106","13",13.8181818181818
"SO2","20181106","13",3.52173913043478
"CO","20181106","14",0.44375
"NO2","20181106","14",52.5416666666667
"O3","20181106","14",13.375
"SO2","20181106","14",3.33333333333333
"CO","20181106","15",0.393333333333333
"NO2","20181106","15",47.695652173913
"O3","20181106","15",20.2222222222222
"SO2","20181106","15",5.17391304347826
"CO","20181106","16",0.41875
"NO2","20181106","16",46.125
"O3","20181106","16",19.4583333333333
"SO2","20181106","16",2.68181818181818
"CO","20181106","17",0.4
"NO2","20181106","17",32.3809523809524
"O3","20181106","17",26.2272727272727
"SO2","20181106","17",5.66666666666667
"CO","20181106","18",0.36875
"NO2","20181106","18",32.9130434782609
"O3","20181106","18",22.1363636363636
"SO2","20181106","18",4.72727272727273
"CO","20181106","19",0.375
"NO2","20181106","19",37.0416666666667
"O3","20181106","19",32.1304347826087
"SO2","20181106","19",4.66666666666667
"CO","20181106","20",0.36875
"NO2","20181106","20",23.2083333333333
"O3","20181106","20",35.2173913043478
"SO2","20181106","20",4.83333333333333
"CO","20181106","21",0.34375
"NO2","20181106","21",15.1666666666667
"O3","20181106","21",30.1304347826087
"SO2","20181106","21",5.45833333333333
"CO","20181106","22",0.40625
"NO2","20181106","22",27
"O3","20181106","22",27.5
"SO2","20181106","22",3.78260869565217
"CO","20181106","23",0.73125
"NO2","20181106","23",48.8333333333333
"O3","20181106","23",14.5
"SO2","20181106","23",8.41666666666667
"CO","20181106","24",0.3125
"NO2","20181106","24",21.8695652173913
"O3","20181106","24",42.2173913043478
"SO2","20181106","24",4.13636363636364
"CO","20181106","25",0.653846153846154
"NO2","20181106","25",42.8333333333333
"O3","20181106","25",21.0416666666667
"SO2","20181106","25",8.91666666666667
"CO","20181106","26",0.3
"NO2","20181106","26",8.45833333333333
"O3","20181106","26",56.3333333333333
"SO2","20181106","26",NA
"CO","20181106","27",0.3
"NO2","20181106","27",10.6666666666667
"O3","20181106","27",33.2916666666667
"SO2","20181106","27",3.79166666666667
"CO","20181106","28",0.46875
"NO2","20181106","28",34.25
"O3","20181106","28",21.5833333333333
"SO2","20181106","28",3
"CO","20181106","29",0.425
"NO2","20181106","29",46.875
"O3","20181106","29",14.2916666666667
"SO2","20181106","29",3.78260869565217
"CO","20181106","30",0.38125
"NO2","20181106","30",34
"O3","20181106","30",11.0833333333333
"SO2","20181106","30",3.8695652173913
"CO","20181106","31",0.5
"NO2","20181106","31",60.9166666666667
"O3","20181106","31",21.8260869565217
"SO2","20181106","31",4.08333333333333
"CO","20181106","32",0.473333333333333
"NO2","20181106","32",55.2608695652174
"O3","20181106","32",11.1818181818182
"SO2","20181106","32",4.8695652173913
"CO","20181106","33",0.46875
"NO2","20181106","33",58.5
"O3","20181106","33",14.0909090909091
"SO2","20181106","33",3.79166666666667
"CO","20181106","34",0.553333333333333
"NO2","20181106","34",55.5833333333333
"O3","20181106","34",9.34782608695652
"SO2","20181106","34",6.5
"CO","20181106","35",0.466666666666667
"NO2","20181106","35",57.7916666666667
"O3","20181106","35",8.75
"SO2","20181106","35",7
"CO","20181105","1",0.588888888888889
"NO2","20181105","1",38.3333333333333
"O3","20181105","1",18.2173913043478
"SO2","20181105","1",5.56521739130435
"CO","20181105","2",0.477777777777778
"NO2","20181105","2",46.1666666666667
"O3","20181105","2",21.4583333333333
"SO2","20181105","2",6.91666666666667
"CO","20181105","3",0.388888888888889
"NO2","20181105","3",43.9583333333333
"O3","20181105","3",17.6666666666667
"SO2","20181105","3",5.20833333333333
"CO","20181105","4",0.383333333333333
"NO2","20181105","4",37.5454545454545
"O3","20181105","4",15.8333333333333
"SO2","20181105","4",6.73684210526316
"CO","20181105","5",0.533333333333333
"NO2","20181105","5",44.5
"O3","20181105","5",15.2916666666667
"SO2","20181105","5",5.69565217391304
"CO","20181105","6",0.511111111111111
"NO2","20181105","6",44.375
"O3","20181105","6",14.4166666666667
"SO2","20181105","6",5.47368421052632
"CO","20181105","7",0.488888888888889
"NO2","20181105","7",46.7083333333333
"O3","20181105","7",13.1666666666667
"SO2","20181105","7",5.8695652173913
"CO","20181105","8",0.622222222222222
"NO2","20181105","8",40.0416666666667
"O3","20181105","8",13.5833333333333
"SO2","20181105","8",6.19047619047619
"CO","20181105","10",0.455555555555556
"NO2","20181105","10",45.0833333333333
"O3","20181105","10",15.9166666666667
"SO2","20181105","10",6.25
"CO","20181105","11",0.322222222222222
"NO2","20181105","11",36.0833333333333
"O3","20181105","11",15.0909090909091
"SO2","20181105","11",5.72727272727273
"CO","20181105","12",0.655555555555556
"NO2","20181105","12",47.2916666666667
"O3","20181105","12",15.75
"SO2","20181105","12",4.73913043478261
"CO","20181105","13",0.433333333333333
"NO2","20181105","13",41.5
"O3","20181105","13",14.304347826087
"SO2","20181105","13",5.26086956521739
"CO","20181105","14",0.388888888888889
"NO2","20181105","14",41.7083333333333
"O3","20181105","14",12.2916666666667
"SO2","20181105","14",5.82608695652174
"CO","20181105","15",0.4
"NO2","20181105","15",45.2083333333333
"O3","20181105","15",12
"SO2","20181105","15",6.52173913043478
"CO","20181105","16",0.488888888888889
"NO2","20181105","16",42.9166666666667
"O3","20181105","16",13.7916666666667
"SO2","20181105","16",5.16666666666667
"CO","20181105","17",0.366666666666667
"NO2","20181105","17",30.6666666666667
"O3","20181105","17",26.8333333333333
"SO2","20181105","17",6.04166666666667
"CO","20181105","18",0.455555555555556
"NO2","20181105","18",33.7083333333333
"O3","20181105","18",23
"SO2","20181105","18",5.27272727272727
"CO","20181105","19",0.577777777777778
"NO2","20181105","19",44.1666666666667
"O3","20181105","19",15.7083333333333
"SO2","20181105","19",4.81818181818182
"CO","20181105","20",0.466666666666667
"NO2","20181105","20",27.5833333333333
"O3","20181105","20",23.7916666666667
"SO2","20181105","20",5.95833333333333
"CO","20181105","21",0.355555555555556
"NO2","20181105","21",17.2083333333333
"O3","20181105","21",28.75
"SO2","20181105","21",4.45833333333333
"CO","20181105","22",0.366666666666667
"NO2","20181105","22",24.5833333333333
"O3","20181105","22",31
"SO2","20181105","22",5.70833333333333
"CO","20181105","23",0.955555555555555
"NO2","20181105","23",46.4166666666667
"O3","20181105","23",13.8333333333333
"SO2","20181105","23",7.1304347826087
"CO","20181105","24",0.3
"NO2","20181105","24",33.25
"O3","20181105","24",29.75
"SO2","20181105","24",7.30434782608696
"CO","20181105","25",0.644444444444444
"NO2","20181105","25",44.2916666666667
"O3","20181105","25",18.375
"SO2","20181105","25",8.63636363636364
"CO","20181105","26",0.3
"NO2","20181105","26",8.45833333333333
"O3","20181105","26",54.7083333333333
"SO2","20181105","26",5
"CO","20181105","27",0.3
"NO2","20181105","27",16.5416666666667
"O3","20181105","27",18.8260869565217
"SO2","20181105","27",5.58333333333333
"CO","20181105","28",0.411111111111111
"NO2","20181105","28",32
"O3","20181105","28",14.25
"SO2","20181105","28",5.79166666666667
"CO","20181105","29",0.333333333333333
"NO2","20181105","29",29.3913043478261
"O3","20181105","29",13.695652173913
"SO2","20181105","29",6.22727272727273
"CO","20181105","30",0.3
"NO2","20181105","30",28.5833333333333
"O3","20181105","30",14.3913043478261
"SO2","20181105","30",6.95833333333333
"CO","20181105","31",0.511111111111111
"NO2","20181105","31",57.1666666666667
"O3","20181105","31",24
"SO2","20181105","31",7.45833333333333
"CO","20181105","32",0.355555555555556
"NO2","20181105","32",48.2173913043478
"O3","20181105","32",13.8181818181818
"SO2","20181105","32",5.8695652173913
"CO","20181105","33",0.555555555555556
"NO2","20181105","33",56.4782608695652
"O3","20181105","33",12.8695652173913
"SO2","20181105","33",5.56521739130435
"CO","20181105","34",0.555555555555556
"NO2","20181105","34",49.0434782608696
"O3","20181105","34",10.5217391304348
"SO2","20181105","34",5.38095238095238
"CO","20181105","35",0.366666666666667
"NO2","20181105","35",53.2083333333333
"O3","20181105","35",10.9583333333333
"SO2","20181105","35",7
"CO","20181104","1",0.7875
"NO2","20181104","1",58.5833333333333
"O3","20181104","1",14.4166666666667
"SO2","20181104","1",8.04347826086956
"CO","20181104","2",0.95
"NO2","20181104","2",65.5416666666667
"O3","20181104","2",22.5416666666667
"SO2","20181104","2",6.66666666666667
"CO","20181104","3",0.625
"NO2","20181104","3",59.7083333333333
"O3","20181104","3",14.1666666666667
"SO2","20181104","3",7.29166666666667
"CO","20181104","4",0.7375
"NO2","20181104","4",60.4166666666667
"O3","20181104","4",13.0833333333333
"SO2","20181104","4",6.66666666666667
"CO","20181104","5",0.6625
"NO2","20181104","5",60.3333333333333
"O3","20181104","5",16.7727272727273
"SO2","20181104","5",6.65217391304348
"CO","20181104","6",0.85
"NO2","20181104","6",60.9583333333333
"O3","20181104","6",11.2916666666667
"SO2","20181104","6",5.95833333333333
"CO","20181104","7",0.6625
"NO2","20181104","7",62.75
"O3","20181104","7",12.9090909090909
"SO2","20181104","7",4.30434782608696
"CO","20181104","8",0.7125
"NO2","20181104","8",46.375
"O3","20181104","8",14.7826086956522
"SO2","20181104","8",5.79166666666667
"CO","20181104","10",0.7125
"NO2","20181104","10",62.875
"O3","20181104","10",15
"SO2","20181104","10",6.79166666666667
"CO","20181104","11",0.625
"NO2","20181104","11",52.875
"O3","20181104","11",13.5
"SO2","20181104","11",6.14285714285714
"CO","20181104","12",0.8875
"NO2","20181104","12",62.8333333333333
"O3","20181104","12",12.1666666666667
"SO2","20181104","12",5.15
"CO","20181104","13",0.7125
"NO2","20181104","13",64.7826086956522
"O3","20181104","13",10.2272727272727
"SO2","20181104","13",7.22727272727273
"CO","20181104","14",0.6875
"NO2","20181104","14",70.8333333333333
"O3","20181104","14",9.79166666666667
"SO2","20181104","14",6.5
"CO","20181104","15",0.914285714285714
"NO2","20181104","15",66.1304347826087
"O3","20181104","15",7.55555555555556
"SO2","20181104","15",7
"CO","20181104","16",0.8
"NO2","20181104","16",63.2916666666667
"O3","20181104","16",11.75
"SO2","20181104","16",6.13636363636364
"CO","20181104","17",0.7
"NO2","20181104","17",46.9166666666667
"O3","20181104","17",17.75
"SO2","20181104","17",6.04166666666667
"CO","20181104","18",0.5375
"NO2","20181104","18",41.1666666666667
"O3","20181104","18",18.7391304347826
"SO2","20181104","18",6
"CO","20181104","19",0.575
"NO2","20181104","19",41.4583333333333
"O3","20181104","19",26.5416666666667
"SO2","20181104","19",6.83333333333333
"CO","20181104","20",0.775
"NO2","20181104","20",34.0416666666667
"O3","20181104","20",36.5217391304348
"SO2","20181104","20",5.83333333333333
"CO","20181104","21",0.6
"NO2","20181104","21",18.6666666666667
"O3","20181104","21",38.1304347826087
"SO2","20181104","21",7.625
"CO","20181104","22",0.575
"NO2","20181104","22",41.75
"O3","20181104","22",21.9583333333333
"SO2","20181104","22",4.68181818181818
"CO","20181104","23",0.6125
"NO2","20181104","23",46.1666666666667
"O3","20181104","23",12.5
"SO2","20181104","23",4.91666666666667
"CO","20181104","24",0.425
"NO2","20181104","24",32.375
"O3","20181104","24",36.6666666666667
"SO2","20181104","24",5.31818181818182
"CO","20181104","25",0.375
"NO2","20181104","25",41
"O3","20181104","25",19.0416666666667
"SO2","20181104","25",6.58333333333333
"CO","20181104","26",0.4875
"NO2","20181104","26",12.75
"O3","20181104","26",64.5833333333333
"SO2","20181104","26",5.09090909090909
"CO","20181104","27",0.6625
"NO2","20181104","27",26.125
"O3","20181104","27",32.125
"SO2","20181104","27",6.65217391304348
"CO","20181104","28",1.0625
"NO2","20181104","28",57.2083333333333
"O3","20181104","28",10.5833333333333
"SO2","20181104","28",6.625
"CO","20181104","29",0.7
"NO2","20181104","29",62.5
"O3","20181104","29",7.83333333333333
"SO2","20181104","29",5.47826086956522
"CO","20181104","30",0.7625
"NO2","20181104","30",51
"O3","20181104","30",6.8695652173913
"SO2","20181104","30",6.13636363636364
"CO","20181104","31",0.8375
"NO2","20181104","31",81.9583333333333
"O3","20181104","31",19.2608695652174
"SO2","20181104","31",6.34782608695652
"CO","20181104","32",0.65
"NO2","20181104","32",62.7083333333333
"O3","20181104","32",11.3684210526316
"SO2","20181104","32",7.60869565217391
"CO","20181104","33",0.5875
"NO2","20181104","33",73.4583333333333
"O3","20181104","33",12.5217391304348
"SO2","20181104","33",6.875
"CO","20181104","34",0.7875
"NO2","20181104","34",69.9583333333333
"O3","20181104","34",9.66666666666667
"SO2","20181104","34",7.54166666666667
"CO","20181104","35",0.725
"NO2","20181104","35",73.2916666666667
"O3","20181104","35",7.25
"SO2","20181104","35",8.08695652173913
"CO","20181103","1",1.475
"NO2","20181103","1",102.291666666667
"O3","20181103","1",37.5
"SO2","20181103","1",16.8333333333333
"CO","20181103","2",2.425
"NO2","20181103","2",83.2916666666667
"O3","20181103","2",50.1666666666667
"SO2","20181103","2",12.0833333333333
"CO","20181103","3",1.55
"NO2","20181103","3",98.9166666666667
"O3","20181103","3",40.1304347826087
"SO2","20181103","3",14.7916666666667
"CO","20181103","4",1.525
"NO2","20181103","4",97.304347826087
"O3","20181103","4",34.9090909090909
"SO2","20181103","4",11.4347826086957
"CO","20181103","5",1.525
"NO2","20181103","5",109.958333333333
"O3","20181103","5",29.3333333333333
"SO2","20181103","5",13.0416666666667
"CO","20181103","6",1.7
"NO2","20181103","6",98.8333333333333
"O3","20181103","6",36.125
"SO2","20181103","6",11.9583333333333
"CO","20181103","7",1.425
"NO2","20181103","7",106.208333333333
"O3","20181103","7",33.4782608695652
"SO2","20181103","7",12.2916666666667
"CO","20181103","8",1.7
"NO2","20181103","8",91.2272727272727
"O3","20181103","8",17.4
"SO2","20181103","8",8.90476190476191
"CO","20181103","10",1.7
"NO2","20181103","10",102.916666666667
"O3","20181103","10",48.6666666666667
"SO2","20181103","10",15.0416666666667
"CO","20181103","11",1.375
"NO2","20181103","11",92.1739130434783
"O3","20181103","11",40.3913043478261
"SO2","20181103","11",14.5217391304348
"CO","20181103","12",1.55
"NO2","20181103","12",99.375
"O3","20181103","12",37
"SO2","20181103","12",12.9583333333333
"CO","20181103","13",1.375
"NO2","20181103","13",103.521739130435
"O3","20181103","13",38.0434782608696
"SO2","20181103","13",16.695652173913
"CO","20181103","14",1.3
"NO2","20181103","14",107.958333333333
"O3","20181103","14",35.4782608695652
"SO2","20181103","14",9.69565217391304
"CO","20181103","15",1.275
"NO2","20181103","15",99.875
"O3","20181103","15",38.4583333333333
"SO2","20181103","15",11.25
"CO","20181103","16",1.2
"NO2","20181103","16",102.583333333333
"O3","20181103","16",41.0833333333333
"SO2","20181103","16",13.0416666666667
"CO","20181103","17",1.3
"NO2","20181103","17",83.0833333333333
"O3","20181103","17",39.1304347826087
"SO2","20181103","17",12.875
"CO","20181103","18",1.55
"NO2","20181103","18",96.5833333333333
"O3","20181103","18",21.2608695652174
"SO2","20181103","18",9.41666666666667
"CO","20181103","19",1.35
"NO2","20181103","19",97.6666666666667
"O3","20181103","19",31
"SO2","20181103","19",11.4782608695652
"CO","20181103","20",1.025
"NO2","20181103","20",49.5
"O3","20181103","20",76.2916666666667
"SO2","20181103","20",9.95833333333333
"CO","20181103","21",1.225
"NO2","20181103","21",47.2083333333333
"O3","20181103","21",51.1666666666667
"SO2","20181103","21",9.25
"CO","20181103","22",1.15
"NO2","20181103","22",76.5833333333333
"O3","20181103","22",34.1304347826087
"SO2","20181103","22",7.04545454545455
"CO","20181103","23",1.275
"NO2","20181103","23",79.1666666666667
"O3","20181103","23",44.6666666666667
"SO2","20181103","23",10.6086956521739
"CO","20181103","24",1.5
"NO2","20181103","24",73.8333333333333
"O3","20181103","24",42.9166666666667
"SO2","20181103","24",11.2916666666667
"CO","20181103","25",1.35
"NO2","20181103","25",91.875
"O3","20181103","25",43.9090909090909
"SO2","20181103","25",8.83333333333333
"CO","20181103","26",1.125
"NO2","20181103","26",31.6818181818182
"O3","20181103","26",81.1818181818182
"SO2","20181103","26",9.36363636363636
"CO","20181103","27",0.85
"NO2","20181103","27",32.3333333333333
"O3","20181103","27",86.2083333333333
"SO2","20181103","27",13.9166666666667
"CO","20181103","28",1.05
"NO2","20181103","28",78.75
"O3","20181103","28",39.1666666666667
"SO2","20181103","28",10.7083333333333
"CO","20181103","29",1.025
"NO2","20181103","29",74.5
"O3","20181103","29",48.5
"SO2","20181103","29",11.0434782608696
"CO","20181103","30",1.175
"NO2","20181103","30",69.0833333333333
"O3","20181103","30",41.0434782608696
"SO2","20181103","30",12.4166666666667
"CO","20181103","31",1.675
"NO2","20181103","31",140.391304347826
"O3","20181103","31",28.1739130434783
"SO2","20181103","31",13.8260869565217
"CO","20181103","32",1.55
"NO2","20181103","32",109.958333333333
"O3","20181103","32",33.5416666666667
"SO2","20181103","32",10.875
"CO","20181103","33",1.575
"NO2","20181103","33",135.666666666667
"O3","20181103","33",24.35
"SO2","20181103","33",12.4166666666667
"CO","20181103","34",1.775
"NO2","20181103","34",131.125
"O3","20181103","34",19.6666666666667
"SO2","20181103","34",17.7916666666667
"CO","20181103","35",1.675
"NO2","20181103","35",126.666666666667
"O3","20181103","35",23.8333333333333
"SO2","20181103","35",18.4166666666667
"CO","20181102","1",1.85
"NO2","20181102","1",110.782608695652
"O3","20181102","1",12.7142857142857
"SO2","20181102","1",13.5909090909091
"CO","20181102","2",2.125
"NO2","20181102","2",101.5
"O3","20181102","2",25.625
"SO2","20181102","2",10.4583333333333
"CO","20181102","3",1.6625
"NO2","20181102","3",116.545454545455
"O3","20181102","3",14.4347826086957
"SO2","20181102","3",12.6086956521739
"CO","20181102","4",1.55
"NO2","20181102","4",106
"O3","20181102","4",12.25
"SO2","20181102","4",12.0416666666667
"CO","20181102","5",1.6
"NO2","20181102","5",109.375
"O3","20181102","5",12.7826086956522
"SO2","20181102","5",10.9583333333333
"CO","20181102","6",1.675
"NO2","20181102","6",114.041666666667
"O3","20181102","6",11
"SO2","20181102","6",11.9583333333333
"CO","20181102","7",1.525
"NO2","20181102","7",108.708333333333
"O3","20181102","7",12
"SO2","20181102","7",10.2083333333333
"CO","20181102","8",1.35
"NO2","20181102","8",83.5
"O3","20181102","8",12.2916666666667
"SO2","20181102","8",6.08695652173913
"CO","20181102","10",1.725
"NO2","20181102","10",115.04347826087
"O3","20181102","10",16.952380952381
"SO2","20181102","10",13.0416666666667
"CO","20181102","11",1.0625
"NO2","20181102","11",97.8095238095238
"O3","20181102","11",27.1904761904762
"SO2","20181102","11",13.7142857142857
"CO","20181102","12",1.84285714285714
"NO2","20181102","12",110.869565217391
"O3","20181102","12",11.9090909090909
"SO2","20181102","12",10.9565217391304
"CO","20181102","13",1.4125
"NO2","20181102","13",117.25
"O3","20181102","13",18.6666666666667
"SO2","20181102","13",11.4166666666667
"CO","20181102","14",1.75
"NO2","20181102","14",129.875
"O3","20181102","14",14.5833333333333
"SO2","20181102","14",8.70833333333333
"CO","20181102","15",1.8125
"NO2","20181102","15",113.583333333333
"O3","20181102","15",17.0416666666667
"SO2","20181102","15",10.5833333333333
"CO","20181102","16",1.6375
"NO2","20181102","16",121.5
"O3","20181102","16",17.4166666666667
"SO2","20181102","16",14.375
"CO","20181102","17",1.1875
"NO2","20181102","17",83.125
"O3","20181102","17",22.4347826086957
"SO2","20181102","17",11.2083333333333
"CO","20181102","18",1.3125
"NO2","20181102","18",79.7916666666667
"O3","20181102","18",23
"SO2","20181102","18",8.83333333333333
"CO","20181102","19",1.1625
"NO2","20181102","19",97
"O3","20181102","19",20.9130434782609
"SO2","20181102","19",9.95833333333333
"CO","20181102","20",1.0875
"NO2","20181102","20",55.3333333333333
"O3","20181102","20",49.6521739130435
"SO2","20181102","20",10.0909090909091
"CO","20181102","21",0.8625
"NO2","20181102","21",47.6666666666667
"O3","20181102","21",36.2173913043478
"SO2","20181102","21",10.9166666666667
"CO","20181102","22",1.1375
"NO2","20181102","22",67.7083333333333
"O3","20181102","22",24.304347826087
"SO2","20181102","22",7.95833333333333
"CO","20181102","23",1.05
"NO2","20181102","23",72.125
"O3","20181102","23",42.75
"SO2","20181102","23",9.09523809523809
"CO","20181102","24",1.025
"NO2","20181102","24",65.6666666666667
"O3","20181102","24",38.125
"SO2","20181102","24",11.0434782608696
"CO","20181102","25",1.0125
"NO2","20181102","25",99.0454545454545
"O3","20181102","25",31.5652173913043
"SO2","20181102","25",10.125
"CO","20181102","26",0.7
"NO2","20181102","26",36.2631578947368
"O3","20181102","26",59.0833333333333
"SO2","20181102","26",8.45454545454546
"CO","20181102","27",1.2
"NO2","20181102","27",46.25
"O3","20181102","27",54.2608695652174
"SO2","20181102","27",14
"CO","20181102","28",1.5625
"NO2","20181102","28",89.2916666666667
"O3","20181102","28",22.4583333333333
"SO2","20181102","28",11.5416666666667
"CO","20181102","29",1.4125
"NO2","20181102","29",89.375
"O3","20181102","29",34.9583333333333
"SO2","20181102","29",10.695652173913
"CO","20181102","30",1.1
"NO2","20181102","30",79.4583333333333
"O3","20181102","30",22.5416666666667
"SO2","20181102","30",10
"CO","20181102","31",1.8625
"NO2","20181102","31",143.75
"O3","20181102","31",14.7391304347826
"SO2","20181102","31",13
"CO","20181102","32",1.7
"NO2","20181102","32",117.95652173913
"O3","20181102","32",9
"SO2","20181102","32",10.25
"CO","20181102","33",1.625
"NO2","20181102","33",129.391304347826
"O3","20181102","33",9.38095238095238
"SO2","20181102","33",11.5833333333333
"CO","20181102","34",1.8625
"NO2","20181102","34",131.809523809524
"O3","20181102","34",6.91666666666667
"SO2","20181102","34",16.3333333333333
"CO","20181102","35",2
"NO2","20181102","35",140.47619047619
"O3","20181102","35",6.79166666666667
"SO2","20181102","35",17.8333333333333
"CO","20181101","1",1.1
"NO2","20181101","1",64.75
"O3","20181101","1",27.625
"SO2","20181101","1",9.33333333333333
"CO","20181101","2",1.34285714285714
"NO2","20181101","2",65.6086956521739
"O3","20181101","2",32.9130434782609
"SO2","20181101","2",9.60869565217391
"CO","20181101","3",1.24285714285714
"NO2","20181101","3",75.3333333333333
"O3","20181101","3",31
"SO2","20181101","3",11.9583333333333
"CO","20181101","4",1.08571428571429
"NO2","20181101","4",72.2916666666667
"O3","20181101","4",21.375
"SO2","20181101","4",9.375
"CO","20181101","5",1.1
"NO2","20181101","5",82.6818181818182
"O3","20181101","5",30.6666666666667
"SO2","20181101","5",10.695652173913
"CO","20181101","6",1.32857142857143
"NO2","20181101","6",69.0869565217391
"O3","20181101","6",25
"SO2","20181101","6",10.9130434782609
"CO","20181101","7",1.6
"NO2","20181101","7",77.875
"O3","20181101","7",22.7916666666667
"SO2","20181101","7",8.33333333333333
"CO","20181101","8",0.814285714285714
"NO2","20181101","8",54.3333333333333
"O3","20181101","8",24.8636363636364
"SO2","20181101","8",5.79166666666667
"CO","20181101","10",1.08571428571429
"NO2","20181101","10",83.8260869565217
"O3","20181101","10",33.2272727272727
"SO2","20181101","10",12.4166666666667
"CO","20181101","11",0.471428571428571
"NO2","20181101","11",54.6666666666667
"O3","20181101","11",41.125
"SO2","20181101","11",10.75
