"date","hour","metrics","value"
"20141226","17","PM10",217.564516129032
"20141226","17","AQI",145.382352941176
"20141226","18","PM2.5",200.432352941176
"20141226","18","PM10",243.346666666667
"20141226","18","AQI",154.058823529412
"20141226","19","PM2.5",214.666666666667
"20141226","19","PM10",253.843333333333
"20141226","19","AQI",161.764705882353
"20141226","20","PM2.5",226.533333333333
"20141226","20","PM10",267.777419354839
"20141226","20","AQI",169.294117647059
"20141226","21","PM2.5",234.493939393939
"20141226","21","PM10",279.158620689655
"20141226","21","AQI",176.147058823529
"20141226","22","PM2.5",232.433333333333
"20141226","22","PM10",279.582142857143
"20141226","22","AQI",182.882352941176
"20141226","23","PM2.5",228.693939393939
"20141226","23","PM10",253.0625
"20141226","23","AQI",188.970588235294
"20141225","0","PM2.5",54.840625
"20141225","0","PM10",75.8655172413793
"20141225","0","AQI",44.9393939393939
"20141225","1","PM2.5",70.2970588235294
"20141225","1","PM10",80.0709677419355
"20141225","1","AQI",47.4117647058824
"20141225","2","PM2.5",61.4617647058824
"20141225","2","PM10",77.8451612903226
"20141225","2","AQI",47.7941176470588
"20141225","3","PM2.5",58.0411764705882
"20141225","3","PM10",82.0275862068966
"20141225","3","AQI",48.0882352941176
"20141225","4","PM2.5",53.9735294117647
"20141225","4","PM10",70.2592592592593
"20141225","4","AQI",49.1764705882353
"20141225","5","PM2.5",45.1060606060606
"20141225","5","PM10",44.0173913043478
"20141225","5","AQI",48.4545454545455
"20141225","6","PM2.5",40.8794117647059
"20141225","6","PM10",47.6384615384615
"20141225","6","AQI",49.4705882352941
"20141225","7","PM2.5",39.4727272727273
"20141225","7","PM10",42.7461538461538
"20141225","7","AQI",49.8787878787879
"20141225","8","PM2.5",41.9852941176471
"20141225","8","PM10",47
"20141225","8","AQI",52.1764705882353
"20141225","9","PM2.5",42.4088235294118
"20141225","9","PM10",54.6060606060606
"20141225","9","AQI",52.6764705882353
"20141225","10","PM2.5",43.7647058823529
"20141225","10","PM10",48.825
"20141225","10","AQI",53.2352941176471
"20141225","11","PM2.5",29.8676470588235
"20141225","11","PM10",36.2965517241379
"20141225","11","AQI",53.6176470588235
"20141225","12","PM2.5",20.6625
"20141225","12","PM10",26.876
"20141225","12","AQI",52.7878787878788
"20141225","13","PM2.5",16.7
"20141225","13","PM10",17.9583333333333
"20141225","13","AQI",56.9117647058824
"20141225","14","PM2.5",16.0727272727273
"20141225","14","PM10",19.8214285714286
"20141225","14","AQI",55.9090909090909
"20141225","15","PM2.5",14.7617647058824
"20141225","15","PM10",19.495
"20141225","15","AQI",57.0588235294118
"20141225","16","PM2.5",17.5676470588235
"20141225","16","PM10",23.3193548387097
"20141225","16","AQI",57.1176470588235
"20141225","17","PM2.5",22.0352941176471
"20141225","17","PM10",35.2533333333333
"20141225","17","AQI",57.7941176470588
"20141225","18","PM2.5",36.0558823529412
"20141225","18","PM10",66.9787878787879
"20141225","18","AQI",61.2352941176471
"20141225","19","PM2.5",60.0617647058824
"20141225","19","PM10",92.825
"20141225","19","AQI",62.6176470588235
"20141225","20","PM2.5",71.4558823529412
"20141225","20","PM10",106.953125
"20141225","20","AQI",64.6470588235294
"20141225","21","PM2.5",89.0647058823529
"20141225","21","PM10",124.11
"20141225","21","AQI",66.3529411764706
"20141225","22","PM2.5",93.0294117647059
"20141225","22","PM10",116.841379310345
"20141225","22","AQI",67.8823529411765
"20141225","23","PM2.5",98.6294117647059
"20141225","23","PM10",115.320689655172
"20141225","23","AQI",69.7058823529412
"20141224","0","PM2.5",50.5411764705882
"20141224","0","PM10",49.6172413793103
"20141224","0","AQI",143.911764705882
"20141224","1","PM2.5",38.1575757575758
"20141224","1","PM10",34.23
"20141224","1","AQI",132.969696969697
"20141224","2","PM2.5",27.5588235294118
"20141224","2","PM10",34.2833333333333
"20141224","2","AQI",132.117647058824
"20141224","3","PM2.5",25.7882352941176
"20141224","3","PM10",33.6787878787879
"20141224","3","AQI",125.470588235294
"20141224","4","PM2.5",22.2470588235294
"20141224","4","PM10",34.69375
"20141224","4","AQI",119.088235294118
"20141224","5","PM2.5",12.1735294117647
"20141224","5","PM10",29.2818181818182
"20141224","5","AQI",113.294117647059
"20141224","6","PM2.5",9.40606060606061
"20141224","6","PM10",30.09375
"20141224","6","AQI",104.030303030303
"20141224","7","PM2.5",11.1058823529412
"20141224","7","PM10",32.1705882352941
"20141224","7","AQI",103.588235294118
"20141224","8","PM2.5",10.7272727272727
"20141224","8","PM10",32.2375
"20141224","8","AQI",94.8181818181818
"20141224","9","PM2.5",15.5382352941176
"20141224","9","PM10",40.4121212121212
"20141224","9","AQI",93.6176470588235
"20141224","10","PM2.5",14.8764705882353
"20141224","10","PM10",43.2441176470588
"20141224","10","AQI",88.8235294117647
"20141224","11","PM2.5",12.1606060606061
"20141224","11","PM10",34.4617647058824
"20141224","11","AQI",84.3529411764706
"20141224","12","PM2.5",11.3121212121212
"20141224","12","PM10",28.9757575757576
"20141224","12","AQI",80.5588235294118
"20141224","13","PM2.5",11.2606060606061
"20141224","13","PM10",23.4322580645161
"20141224","13","AQI",77.0882352941177
"20141224","14","PM2.5",9.71875
"20141224","14","PM10",24.8461538461538
"20141224","14","AQI",72.6060606060606
"20141224","15","PM2.5",9.70294117647059
"20141224","15","PM10",23.68125
"20141224","15","AQI",71.2352941176471
